"","x"
"도와주시는거같은데",-0.036680579759021
"음식먹을라고",-0.0365352476208472
"시키지",-0.0364941349481593
"한증막",-0.0364327839981203
"생각이",-0.0363808566400128
"만족도를",-0.0363400605278212
"왕실망해서",-0.0363093369573085
"위생은",-0.0362493426374023
"다데기",-0.0360484313652747
"설명했는데",-0.0360123954663914
"빠르지만",-0.0359364992104077
"메뉴만파세요",-0.035894499331392
"취소할건지다른소스로라도",-0.0357648748493411
"수백명이와도",-0.0357182113424137
"만천원이나",-0.0356831672512631
"그많은",-0.0355577631338907
"만두전골",-0.0355513098333419
"마당이먹거리가없어",-0.0355299831206098
"여기로만",-0.0355225450951805
"더해져서",-0.0354759554862621
"괵만의",-0.0354603974825666
"시켜먹을라니까",-0.0354250327558142
"누르면",-0.0353794916473901
"아버지와",-0.0352965828892345
"아쉬워요",-0.0348313877117339
"안오네",-0.0347769484098944
"여긴진짜",-0.0347172521015781
"음식맛을",-0.0347094709569041
"장사잘하세요",-0.0346315978382777
"왜시키지말아야한다고",-0.0346301252773089
"쫄아서",-0.0346028578047922
"월요일에",-0.0346016558714417
"음식점에",-0.0345855363944683
"이상으로",-0.0345628974893195
"시골에서",-0.0345047073436571
"빵집에",-0.0342671126380458
"양념은",-0.0342567997375905
"일하겠다해도",-0.0341847910647719
"원부터",-0.0340678409614799
"돈까스임",-0.0338631714372241
"안에오픈주방청결상태며",-0.0338143001169499
"쓰여있길래",-0.0337927962256541
"착하심",-0.0337303996330758
"자리를",-0.0336593558567014
"더부룩한데",-0.0336420491072554
"식당까지",-0.0336023794097349
"맛도잇더라구요",-0.0335762634670722
"은은한",-0.0335622737966895
"좋은거같아여",-0.0334941642501128
"여자사장님",-0.0334415866548766
"흐르고",-0.0334127819943873
"먹어봤더니",-0.0333821124067107
"용대리에",-0.0333394688056199
"박종훈",-0.0333083879097936
"볼수있네요",-0.0332401456992091
"정말실망입니다포장된빵은",-0.0332257971529397
"우동시켰는데",-0.0332237137712729
"만큼의",-0.0331865090390479
"아까운데",-0.0331181536456788
"양파만",-0.0331151690860275
"애용해야겠어요",-0.0330374683757477
"마주치며",-0.0329544939742095
"공부에",-0.0329137506059727
"항의를",-0.0328458138786035
"사우나는",-0.0328440928344232
"덜하고요",-0.0328207550147165
"올려주죠",-0.0328188988019556
"배달해준",-0.032798350414633
"정품근조화환",-0.032736549843465
"아주머님들께서",-0.0326483835436973
"이매장",-0.0326388392598509
"더심해요지나다가",-0.0325238135684095
"싶군요",-0.0324458089556083
"위장이좋지않아서",-0.0324444920170944
"뚝배기",-0.0324387184718327
"술판을",-0.0324247450883547
"말안해서",-0.0323893450160745
"돈버리고",-0.032352304520695
"비린내도",-0.0322661728328215
"어디서오셨냐고",-0.0322361394953364
"장난인줄알앗는데",-0.0322249544885868
"사십분걸린다하더라고요",-0.0321827642265684
"수준급이고",-0.0321667395717352
"얼굴에",-0.0321519898467604
"아무말안하고",-0.0321181044716495
"해물찜도",-0.0320771008728339
"집을다녀",-0.0320368726884834
"누구에게나",-0.0319631487148674
"하나하나가",-0.0318918782292201
"왜그렇게",-0.0318753763763156
"아래댓글이",-0.0318214521650001
"순대국밥이아니네요",-0.0318180961562606
"막늘려주고",-0.0318048033307334
"밥먹는시간동안",-0.0317993337123791
"나더군요",-0.0317799146606765
"직원들",-0.0316956483603167
"별로없고",-0.0316759135581115
"도착배달치킨",-0.0316533566082619
"숨막힐뻔했습니다",-0.0316273931625257
"주차가능",-0.0315885213398511
"돌도안지난",-0.0315801189895493
"딱인데",-0.0315233111809328
"위생에",-0.0315053892861629
"맛도맛이지만",-0.0314808123021495
"높힐까",-0.0314664890951279
"회맛도",-0.0314538976969841
"어느까페보니까야채조림닭추천이라길래",-0.0314426609598272
"한시간만에",-0.0314080194446803
"수영에서",-0.0313671088156589
"지인에게도",-0.0313265718519185
"쫀득거림",-0.0313155647549594
"맛도좋구",-0.0313102644074202
"외관도",-0.031251025900901
"참을수기",-0.0312267475141999
"아이껀",-0.0311655800274547
"밥도안넣어줘서",-0.0311348689930824
"이상이었습니다",-0.0310545334420527
"흔하디",-0.0310332994881272
"무서운건지",-0.0308672753782122
"천원에",-0.0307879417372954
"날리고",-0.03076535407387
"올라오는데",-0.0307362503443515
"짜다싶지만",-0.0306845582128822
"젓갈로",-0.0305467956729568
"조림소스는",-0.0305056563022546
"순살파닭",-0.0304913854048364
"히노무라",-0.0304734907188639
"친절하시네요",-0.0303857121378121
"올라온글",-0.0303457602103533
"알았어요",-0.0303008062332103
"정성껏",-0.0302052926439896
"닦으면",-0.030199504874243
"밥한공기",-0.0301407326190607
"손님은",-0.0301181514341811
"상자를",-0.0300667022781127
"따끔거리다못해",-0.030015603438237
"욕하면서",-0.0300079524126163
"휴대전화",-0.0299746853031668
"불러서",-0.0299462124533662
"불친절하다매장건너",-0.0298220045368714
"술집이라고않된다고함",-0.0298082016335068
"크더라구요",-0.0297995597468923
"장점은",-0.0297256346061188
"먹을게",-0.0296734364837959
"내려서",-0.0296704758030711
"롤케익도",-0.0295796299729711
"대단한",-0.0295758235699134
"기름좀",-0.0295436322370563
"이용했었구용",-0.0295189149357601
"받길래",-0.0294323355067309
"지우셨더라구요",-0.0294322935204323
"항의도",-0.0294251907129518
"훈제목삼겹을",-0.0293997403519919
"있어도",-0.0293512457804775
"오후시까지하는데",-0.0293294163846752
"스웨덴음식이래서",-0.0292428642839684
"사람많다하고",-0.0292182096860454
"존나씀",-0.0291827576774007
"치킨배달할",-0.0291370316147175
"말씀드려야",-0.0290799583301119
"저녁에갔었는데",-0.0290710941898414
"야구끝나고",-0.0290539560679811
"안되어",-0.0289743250133507
"많네요",-0.0289665489814375
"여기저기",-0.0289613235824316
"언잔아하고",-0.0289336046116552
"전화했더니",-0.0289271669034775
"챙기네요",-0.028832716979147
"시킨거랑",-0.0288276668255492
"오정동까지가서",-0.028772817044529
"생각없이",-0.0287708044605818
"햇네요",-0.0286141490877051
"나갔다고",-0.0285315172098273
"스시가",-0.0285045530084691
"답답하네요",-0.0284957836975207
"ㅅㅂ놈아",-0.0284777749420065
"신축건물들은",-0.0284358262917156
"여친도",-0.0284316026454551
"아대박",-0.0282876456302717
"쟁반이",-0.0282807951245129
"않고요",-0.0282756471015487
"분들의",-0.0282741884957657
"짱아찌가",-0.0282481977173758
"쓰레기네요",-0.0282088392323205
"기다리라고만하고",-0.0281627201493247
"있는거였나요",-0.028143853850613
"어지간히도",-0.0280024861269267
"안쓰셨으면서",-0.027935473571542
"일찍오시네요",-0.0278864531242627
"스시웨이",-0.0278743829622882
"세팅하고",-0.0278690055599279
"해주겟다더니",-0.027778115010065
"아중리다사랑",-0.0277435721353851
"식자재를",-0.0277204052010742
"했더구만",-0.0277118646530594
"말았는지",-0.0276824070153904
"지켜야할",-0.0276126674032424
"지만특별한날에",-0.0276034136562151
"아메리카노시켰는데",-0.0276020127575858
"후라이드",-0.0274924184946456
"왜냐하면",-0.0274734628541256
"돈아깝다",-0.0274590394408206
"완전맛이습니다",-0.0274395294674192
"상냥하게",-0.0274278949302575
"재는거",-0.0274103012362983
"사먹는거지",-0.0273912133005251
"친절한미소와",-0.0273803411822009
"해물뚝배기도",-0.0273514378799097
"윗글은",-0.0273329497858506
"오동동",-0.0272973363162272
"죄인같은",-0.0272003802192651
"단골집입니다",-0.0271667414662615
"안좋더군요",-0.0270740543554623
"반찬포장해놓기",-0.0270667744187452
"맛평가보고",-0.0270647689985304
"하고대판",-0.0270165988572455
"요즘수입산도좋은고기쓰는데많던데",-0.0269122768793561
"효자점에서는",-0.0268992024969004
"문의했었는데",-0.0268101684507722
"반찬떨어져서",-0.0267902603845862
"여름에",-0.0267585448216701
"햇더니",-0.0267398069979725
"자체더라구요",-0.0267390127140508
"안갈려구요",-0.0266221216349764
"튀겼다가",-0.0266076529096081
"오는곳도",-0.0265668636671602
"안쓰는데",-0.0265633589750845
"느낌이랄까",-0.0265606581196518
"앙상해서",-0.0264796992762807
"위생도",-0.026466095582774
"형편없어요",-0.0264598053739569
"의성무침회가세요",-0.026406857056224
"추천하셨는데",-0.0264065434787007
"아니니깐요맛이라도",-0.0263800797616828
"만족이요",-0.0263308313893905
"버리라고하더니",-0.026303383684085
"장사잘된다고",-0.0262776182187588
"싶어여",-0.0262327673522344
"앉았는데",-0.0262217226720295
"와야겠어요",-0.026188198133521
"잊을수가없어",-0.0261741557437531
"윙스틱을",-0.0261363362691033
"잘해주시구요",-0.0261089948880838
"주문한거랑",-0.0261064147864883
"어둑해질때",-0.0259716396175608
"아니란건데",-0.0259208409716201
"처음되물었을때부터",-0.0259089200524418
"특이해서",-0.0257549111255056
"후진국의",-0.0257480947135877
"방문하고싶은",-0.0256931690058434
"마산까지",-0.0255915048275974
"여기가",-0.0255839487368225
"왜이렇징",-0.0255493488873672
"짜파게티가",-0.0255088164483834
"화려하지도",-0.0254411064616811
"친절하던데",-0.0254160997228045
"업체라",-0.0253944812128841
"바쁘더군요",-0.0253894252377751
"사다주고",-0.0253772454205459
"옮겼더니",-0.0253323985386239
"뭐먹으라고",-0.0252689438716043
"아니였습니다",-0.0252263783420165
"몰라도",-0.0252082358330281
"만들어주신",-0.0251888556521029
"되것드만",-0.0250587964924179
"최고의metro",-0.0250095813720516
"있으니까",-0.0249862182033559
"친절하시고요",-0.0249707107483647
"어른들",-0.024967648896409
"박수를",-0.02477183740779
"사장님하고",-0.0247548263044172
"들러보고싶은곳이에요",-0.0247280747441622
"후평점하고",-0.0247041430723851
"친구들한테",-0.0246950540637296
"말안하고",-0.0246628351659815
"어쨌든",-0.0246592351325052
"처음임ua종업원도",-0.0245550030772695
"아담해서",-0.0244329715096509
"짜장면은다뿔어서",-0.0244292631979014
"안타까움을",-0.0244035172321404
"직원여러분",-0.024333637025528
"한분이",-0.024299946574279
"품질이나",-0.0241464799829063
"도저히못먹겠다고",-0.0241141424504094
"친절함이",-0.024004122183835
"놀았어요",-0.0239239290090973
"시간에",-0.0239106675369204
"와이프도",-0.0238960635056512
"알바가자주바껴서그렇다고",-0.0238911706953933
"한번씹으면",-0.0238032879692601
"저래서안되고",-0.0237914327050043
"안간다",-0.0237561839549833
"분식집만두맛은",-0.0237503270741529
"부산에",-0.0237157324820917
"낫더라구요",-0.0237026857314764
"느꼈는데",-0.0236476791048315
"부대찌개",-0.0235575492947971
"그이후로안감",-0.0235499029034262
"기본이네요",-0.0235301558794292
"안나는",-0.0235110874451745
"점심특선메뉴로",-0.0234980298824132
"밥이란거는찾아볼수도없는데말이죠",-0.0234827149559491
"온건지",-0.0234294122775721
"잘맞네요",-0.0233355869520437
"떡종류",-0.0233020742410474
"흐규귴",-0.0232991424451978
"반갑게",-0.023267412140603
"올라오고",-0.0232299718146498
"늦을꺼같아서",-0.0232298404995788
"사먹는데",-0.0231698248924341
"아무리맛잇어도",-0.0231690416487834
"기차마을과",-0.0231579144112084
"못먹어본줄아시는지",-0.0231503216183938
"없으시면",-0.0231281886717635
"생각나요",-0.0230415535276671
"흘리면서",-0.0229982316860143
"안갈래요",-0.022946512242454
"정말맛있고",-0.0229022020105125
"빵집으로",-0.0228775988626743
"갈곳도",-0.0228709353447808
"별개나옴",-0.0228613646552354
"랍스터정식이랑",-0.0228078594839654
"길어야분으로알고있는데",-0.0227281920134361
"디자인도바꾸고",-0.0226707846753972
"장사하시는것",-0.0226231553396323
"가져오더만",-0.0225849613681226
"주문을받는사람과",-0.0225137162197213
"이번에도",-0.022505898580538
"점심먹을려고",-0.022440811967266
"해먹는건",-0.0224215910049579
"오지를",-0.0223822036546933
"엉망이니",-0.0222651903817001
"화장실은",-0.0222403389992817
"어둡고",-0.0222029061497273
"들르게",-0.0220592210733691
"왔네요맛이나",-0.0220564642629825
"치킨맛은",-0.0220065688398226
"잘못되어있습니다잘못된",-0.0219459500496883
"집어넣고",-0.0219097688691399
"햄하고",-0.0218830991670738
"장난치지마세여",-0.0218356538118007
"아닌가봅니다",-0.0217879245205506
"중간입니다",-0.0217301366706086
"유명해",-0.0215998935677407
"왜안시켯냐면서",-0.0215899776294489
"따뜻할때",-0.0213708788049382
"자게되었네요",-0.0212837027250704
"아니었음",-0.0212618169450415
"예술이였어요",-0.0212216243156189
"정신차리지",-0.021174781951547
"처음평가남겨봄",-0.0211564864715276
"떡이네요",-0.0211209200681427
"만구천원인가",-0.021106474988853
"둿통수에대고",-0.0210775197065516
"있었으나",-0.0210519799976832
"친절했다",-0.020963391268774
"전화좀화난사람처럼",-0.0208670295989918
"안보이는배달요리라고",-0.0208626906837292
"여자친구와도",-0.0208604225454287
"오징어덮밥",-0.0208074101114989
"앉는다면",-0.0207991957931468
"뵈었네요",-0.0207843835979337
"먹고싶다해서",-0.0206926560201296
"하는사람들한텐추천해요",-0.020662813981062
"냉면이",-0.0206260697571988
"이것저것",-0.0206223781725512
"안하네",-0.0206163915737639
"있을거는",-0.0205838719195385
"다시안갈건데요",-0.0205571593197914
"도통받질않네요",-0.0204904149045819
"주문하는데만",-0.020455724943284
"있었지만",-0.0203191343623324
"싸가지가없고",-0.0202576141678598
"여전히",-0.0202575324219477
"한입먹어보니",-0.0202203324215905
"중문권",-0.0202197516016805
"편하네요",-0.020121221065747
"여기맛잇엇거든요",-0.0201189168536956
"옷거는",-0.020114391861768
"샐러드바를",-0.0200216891925941
"왜케들",-0.0199799433791944
"아무도",-0.0199593626958775
"호식이를",-0.0199294321820732
"화나네요",-0.019833309759005
"위치는",-0.0198198298307979
"해가기도해요",-0.0198090916718931
"충족시켜",-0.0197708357832498
"방앞에",-0.0197460848265877
"친절하진",-0.0197289138877866
"해드리라는",-0.0197152532544851
"힘들어죽겠다는",-0.019664988231115
"파스탄지",-0.0196524465032218
"직원분들의",-0.0196157729139562
"실수로",-0.0195662873776472
"저희들은",-0.0195565988549501
"저녁겸",-0.0195490834622954
"말씀드립니다",-0.0195471192599465
"엄청커졌더라구여",-0.0195451585414656
"말하고",-0.0194282418394438
"방문하게",-0.0193775823632318
"비오는날",-0.0193643579815051
"차비랑",-0.0193208432224266
"직원들서비스가엉망이네요",-0.0192057174308391
"일품요리",-0.0191970269203919
"예의는",-0.019153523666877
"알바생이",-0.0191426212154691
"엄연히",-0.01908775618523
"기원해요",-0.0190130658190655
"비슷합니다",-0.0189557543876824
"정말없고",-0.0188301500221109
"올라간거고",-0.0188093096315151
"선택가능",-0.0187675849262498
"파스타도",-0.0187235835641722
"저녁시분",-0.0186996799026772
"파는게",-0.0186772081534224
"예의라도",-0.0186195874535916
"소금중에",-0.0185958661330324
"평가위원회",-0.0185906060099213
"썰어다",-0.0184512717060671
"흑돼지구이",-0.0184190728961203
"상차림",-0.0184047615564406
"들이킵니다",-0.0183121214792219
"스프를",-0.0182364549615053
"않되는",-0.0182284885144018
"그리고무슨메뉴가",-0.0181963389697302
"최고였음",-0.0180834445426392
"새우튀김은",-0.0179892561395554
"부페사장님",-0.0178346572301117
"영양탕",-0.0177124722769534
"안봤는데",-0.0177012257721383
"가게에도",-0.0176952930338736
"응대하세요",-0.0175681624310395
"맛난답니다",-0.0174748734855353
"인사하라네요",-0.0174506832786142
"이상입니다아구찜",-0.0173917813205642
"없으시길",-0.017388107871542
"말아먹은듯",-0.0173786578136887
"서류에",-0.0173690447895468
"열정이",-0.017303592910037
"오후에",-0.0172993293406426
"닫았음에도",-0.0172163891021454
"빠른거같지",-0.0172058664264371
"수도없고",-0.0171957822257219
"기다리셔야합니다",-0.0171527751288775
"무료이용이라고",-0.0171307319975556
"사이다시켰는데",-0.0171142018666866
"무료배달",-0.0170473070027119
"언니랑냉면먹으러왔는데",-0.0170404970814203
"했는지",-0.0169685960211722
"파는지",-0.0169247489678693
"년전에",-0.0168845836167989
"씹어먹기가",-0.0167454822020591
"있는곳이",-0.0167362046647583
"안됨밥도",-0.016650661235939
"어른들께서",-0.0165989383624225
"배고파지네요",-0.016499860910751
"아무거나",-0.016470724167839
"문언제열지도",-0.0164649448072689
"운영되는지",-0.0164342722501892
"딱딱한",-0.016430919843281
"외에는",-0.0164168108849772
"기본분씩",-0.0163395740534359
"악성댓글은",-0.0162559574687748
"친절도나",-0.0162432174392305
"요리로는",-0.0162419223413981
"아무리",-0.0162006723624486
"새뵥시까지해서",-0.0162000232360782
"장사그렇게하지마라",-0.0161851248237303
"송도에도",-0.016125856710838
"도둑맞았냐면서",-0.0161208215572775
"생각해보세요",-0.0161093963781731
"넘었는데",-0.0159935095743224
"어이가없어서",-0.0159064449155745
"오오오옿",-0.0158581513035787
"싸가지밥말아먹고",-0.0158405555566524
"전에는",-0.0158151369928633
"되어가던걸요",-0.0157953085961588
"안그랬어요",-0.015755123401244
"부탁했는데",-0.0157527213322319
"않다는데",-0.0156990367536122
"그런사람없겠죠",-0.0156800021982053
"스노윙이",-0.0156749466491151
"입맛도아닌데다",-0.0156268355438059
"않을수없었구요셋째는",-0.0156114240301654
"아니어도",-0.0156103539113522
"알지만",-0.0156057134117035
"안갈앗으면",-0.0155508827802194
"인상팍팍쓰고",-0.0154882086575007
"맛업음",-0.0154824640498538
"비쌀때는",-0.0154510733143219
"생각나",-0.0153918125705983
"신기하고",-0.0153574885222374
"된장이나",-0.0153510279253218
"점심시간에는",-0.0153079911950624
"없고를",-0.0152110383036493
"담았다는",-0.0151330957341589
"할거에요잘먹고잘사세요내참드러워서욕이라도",-0.0150811970246437
"맛들여서",-0.0150797349011467
"라면사리도",-0.0150770956216203
"사오는게",-0.0150759611126537
"오픈때부터",-0.0150586603758383
"님들도",-0.0150216908766423
"말할수가",-0.0149407820726489
"해놓으셔야겠음",-0.0148715469991816
"내가더어린데",-0.0148692981440236
"저라면",-0.0148289736033412
"안합니까",-0.0148154247587624
"완전불친절하네요",-0.0147991094969084
"표시가마나서",-0.0147711229406314
"챙겨주실려고",-0.0147580005776853
"차리면",-0.0147329372553409
"후회하십니다",-0.0146856473896311
"뭐이렇노간은",-0.014653398954553
"입혀져있고",-0.0146384531132428
"없습니다조리환경도",-0.0145675069930345
"못되네요",-0.0145617021236462
"자신들이",-0.0145566952443395
"느글느글하고",-0.0145177199089364
"자기들맘대로고장사잘된다고",-0.0144785466721547
"올리지",-0.0144477713883628
"올려서",-0.0144438289165457
"자랑하는거겠죠",-0.0144354889577173
"없었다",-0.0144050285186144
"예정에",-0.0143792036888193
"난리치던데",-0.0143747162112598
"오리백숙집을",-0.0143704622244741
"와있는",-0.0143700175305967
"우리아이들먹으려고",-0.0143211387927711
"반반에",-0.0143156921433921
"하나갔다달라고했는데",-0.0141917412108142
"받는사람",-0.0141871852485114
"술한잔",-0.0141695172909624
"우리가ㅈ주문",-0.0141607341321477
"될듯합니다",-0.0141555660350036
"완전한",-0.0141346511918566
"한상근",-0.0140803748455471
"한덩어리가",-0.0140778186502819
"커피와",-0.0140626953625624
"방송타서",-0.0140411323591965
"외국음식",-0.0140047338669382
"음식맛은",-0.0139774618924415
"어포튀김도",-0.0138889136969101
"양양잠깐들려서",-0.0138820611160673
"아이디",-0.013756152708215
"주전자",-0.0137390349165698
"글올립니다",-0.0136967787945452
"보면서",-0.0136352649420354
"늘가던",-0.0136277080428618
"중에도",-0.0136136643044889
"않아요",-0.013603956778812
"딱일인용이에요",-0.0134987755817716
"두번시키고",-0.0134922865462627
"카드결제한다니깐",-0.0133881258403395
"기별두안가구",-0.0133332076579704
"사모님도",-0.0132843108339016
"터치야",-0.0132776777018585
"수거해갔는데",-0.0132386050971203
"포장한다고",-0.0130952704198597
"기울여",-0.0130237284762982
"연중무휴",-0.0129771958592477
"마지막으로",-0.0129688948822097
"원추가라고",-0.0128484504158828
"짜고치는고스돕",-0.0128427738554511
"살면서",-0.0127783030507651
"순대국밥집에서",-0.0127617515334864
"사용하더군요",-0.012717946785154
"숙주는",-0.012716771247524
"족발집가는게",-0.0126634063629758
"와중에",-0.012661454282602
"해물을",-0.012588329870354
"양많고",-0.0124826015946238
"머리카락",-0.0124429698245744
"식사에",-0.0123962730268622
"제일맛있네요",-0.0123884181349556
"삼키지도",-0.0123789257146212
"살아있음을",-0.0123564238703654
"오픈했는지",-0.0123332453059591
"있어다시",-0.0123095190659677
"내손에",-0.012306803776449
"터지셨는지",-0.0122834895103511
"상태가",-0.0122437536164854
"외식이라고",-0.012223440009127
"느껴본",-0.0122041183221569
"일회용통인데",-0.0121880907891637
"양까지",-0.0121612505847032
"잘뽑아서",-0.0121537224880926
"만원짜리를",-0.0120103850477681
"찾았네요",-0.0120101719329426
"국한그릇더주셔서",-0.0120097180538956
"산성이",-0.0119853987585177
"정말후회하실꺼에요",-0.0118880676089453
"엇그제",-0.011805068700876
"구석구석",-0.0117856674583072
"저녁시",-0.011783775708176
"만드는데",-0.0116920571929507
"술마시러",-0.0116651143430137
"아니구",-0.011651548700445
"레드가이드와",-0.0115803724947419
"뜨거운상태그대로오구요",-0.0115793209796122
"똑같군요",-0.0115171406558016
"중대형",-0.0115052717811549
"비율적으로",-0.011484334713297
"있겠죠",-0.0114756172165864
"있던글들도",-0.0114588659750927
"급여를",-0.0114172954904245
"낫다고",-0.0113765300061285
"비린내가",-0.011353201301665
"여섯개",-0.0112975438383205
"불판도",-0.0112887676463484
"역쉬다르군아라고해서",-0.0112179234135286
"추가소스",-0.0112118035132988
"화학물이",-0.0111974393684301
"완전짱이에요",-0.0111739711737712
"오후늦게가면",-0.0111403971083862
"올려놨는데",-0.0111036990323393
"반찬들이",-0.0110812710501735
"장사안해요",-0.011064219671349
"아줌마랑",-0.0110360241236481
"힘들어보임",-0.0110232132725128
"맞을지",-0.0110174578866281
"정말맛있게먹었어요",-0.0109531182712156
"오리샤브샤브",-0.0109169146680756
"후하십니다맛도맛이지만",-0.0108472246175786
"아침세트시키면",-0.0108109904816208
"상할랑말랑의닭을튀겨주다니",-0.0106560145808382
"시킬게요",-0.0106478326994654
"아이줄려고",-0.0106373542962518
"콜라주문했는데",-0.0105983713181231
"계산후",-0.0105486394268891
"안되는",-0.0105427870570086
"아닌것",-0.0104915739626045
"이곳을",-0.0104821619421492
"속세에",-0.0104341261227799
"흠이라면",-0.0104056952754906
"스타일인데",-0.0103549788547114
"사이에",-0.0103317081289506
"안까다롭기로",-0.0103308752590199
"참고하고",-0.010305548893155
"인터넷뱅킹으로",-0.0102376238540584
"돈가스가",-0.0102360895337728
"강원도갔다가",-0.010194995568388
"잘못인듯",-0.0101730116345878
"주차시설은",-0.0101605063690698
"수제비누를",-0.0101408837363891
"들려있냐",-0.0101403118262453
"돌솥밥이",-0.0100816544785456
"상하게",-0.010057177357811
"주차장을",-0.00999588143014986
"자장면이",-0.00995050768790995
"커피집들",-0.00987175215314738
"비싸요",-0.00979536152204383
"시간씩이나",-0.00977660279450594
"받았네요",-0.00976052096975573
"횟감만",-0.00973234470064718
"석기정",-0.00966897890133361
"따다가",-0.00963810325392501
"치킨자체는",-0.00961937999329272
"느끼실수도",-0.00955290828766705
"안갔는데",-0.00953493381717856
"밥맛떨어지고",-0.00950836066902423
"주문하자마자",-0.00948780691968473
"점주나",-0.00946096590227152
"빨간국물",-0.00945784879274037
"저번에",-0.00944746552727756
"놨더라구요정말",-0.00941656459298833
"장난아니에요",-0.00941588304202663
"저역시",-0.0093872135992375
"열번이상",-0.00932724472082342
"사왓습니다",-0.00930798883239474
"엉망이네요생각좀",-0.00927361114850182
"순두부추가해서",-0.00925591420353649
"동네맛집수준",-0.00924423369367733
"상실한",-0.00917576776764074
"장소들과의",-0.00910713457693944
"온것같은",-0.00908416280115574
"블루클럽같은",-0.00904298826179587
"바뀌신",-0.00896044762276398
"만났답니다",-0.00892342262899698
"송곡가든",-0.00891253824421123
"방침이",-0.00883456382775497
"쭈꾸미요리를",-0.00881712392951239
"음식집은",-0.00881643359074943
"열받아있는데",-0.00871978042351871
"찹쌀탕슛",-0.00870957295336847
"너무오래기다리는거",-0.0087040568349473
"안해야겟내요",-0.00869874145276866
"흐트러지지않게",-0.00869685652591993
"시킨거에요",-0.00862798552776429
"알았습니다",-0.00860235604276398
"있더라구요",-0.00857152382275459
"찾아갔는데요너무너무",-0.00855294456857881
"담에갈일",-0.00854957627972818
"뜻하는데",-0.00854339824439574
"바삭바삭했어요가격도",-0.00852064395841496
"희야네석쇠쭈꾸미",-0.00851642533433763
"장난하나그럼이시간에에디가서먹으란말야",-0.00844626577788702
"찹살탕슉이라",-0.0083865235725298
"없어졌어요",-0.00836250103181478
"화장실도",-0.00832430645509316
"행복해지려구요",-0.00831001699263455
"하나의",-0.00828762654698655
"양파달라면",-0.00822251139673719
"마지막은",-0.00821804845451718
"레시피라",-0.00818301109610273
"자극적",-0.00815571925834962
"잘먹을수도잇으니",-0.00812585752243479
"포장해달라니까",-0.00802179212626559
"막힌화장실어",-0.00798549850542242
"정말대실망입니다",-0.00796151727364797
"없게끔",-0.00794646996984243
"천만다행",-0.00787484041027014
"작은정성이",-0.00774254789739862
"찾으면",-0.00770764707921172
"못하는데",-0.00765121347537394
"질긴지",-0.0074828563961606
"오리불고기",-0.00745205836901237
"그러신거",-0.00744803054281721
"너무예뻐요",-0.0074028887361215
"종류먹으면",-0.00739154867203818
"누런밥에다푸슬푸슬한",-0.00738199563402515
"만쥬에서",-0.00737074339781081
"포크도",-0.00735573781105277
"자신감이",-0.00726857899251624
"별반개도",-0.00723204488466671
"오도로나",-0.00719703892604101
"포테이토도",-0.00719479417108776
"없으셨구",-0.00717231209011076
"잘안쓰능데",-0.00712966115078841
"방문해서",-0.00711059805174659
"입맛이야",-0.00711037346214957
"좋으신가요",-0.00709024954689268
"도착했습니다",-0.00695744518890086
"메뉴판엔",-0.00693835158812852
"포장하여",-0.00684532795549834
"정신똑바로",-0.00682074737897718
"닭껍질",-0.00678091630797297
"책임질래",-0.00672451104970782
"어떤메뉴를",-0.0067093818848186
"연하더라구요",-0.0065873010249202
"도착해서",-0.00655937997499169
"했다면",-0.00649839029785839
"연기자욱하고",-0.00647649948565848
"글쓰면서도",-0.0064392768958635
"순천에선",-0.00640497528348738
"화학조미료를",-0.00638877295321231
"라이더가",-0.00632878033426555
"얼굴보겠다고",-0.00631938432973951
"티나는",-0.00629112302981126
"터프하시고",-0.00627064544201785
"나눠먹으란거임",-0.00621325764122614
"저히는",-0.00618299803273423
"포장해달라고",-0.00614917089998887
"오라고",-0.006112359113802
"요리를",-0.00607390213537292
"냉동삼겹살",-0.00606410000478719
"말았습니다",-0.00604097794685931
"밖에는",-0.00602878200059414
"어른만한",-0.00600014379925897
"준비도",-0.00599817343984559
"단호박",-0.00598780747506271
"별로네요",-0.00594363617544721
"떡갈비",-0.0059406240160001
"먹게되었는데",-0.00592939927238069
"아니였지만",-0.00591034264822275
"기본이고",-0.00590484537737208
"김밥싸는데",-0.00590450464385463
"옷들고",-0.0059025140405057
"싱글오리진",-0.00583916498242798
"아까워요",-0.00582064020594415
"아들이예요",-0.0057557471906842
"주차권",-0.00573020475401538
"저번주어버이날",-0.00572019064876429
"샤브는",-0.00567178094807539
"똥같이",-0.00566906522021323
"커피에",-0.00565335671691712
"청소엄청한다고",-0.00564218086327515
"찾아가시길",-0.00562708593162266
"중국산",-0.00562163627717695
"저희가서그런지",-0.00561501537429235
"아기안고오셧으면",-0.00555012057075049
"별로라고",-0.00554560990274566
"또시켜먹어야지",-0.00550986780042549
"할인행사많이해서좋고",-0.00547778104085924
"잔머리도아니고",-0.00543046110466023
"별점은",-0.00541179389505439
"자주갈텐데",-0.00538631494265032
"피자헛에",-0.00535255261391616
"진짜좋았던기분도나쁘게만드네",-0.00531522264346251
"존나짭고",-0.00530198775488839
"잘못했다해도",-0.00529251930539101
"하는말",-0.00528897206866755
"않은은거같아요",-0.00526322482845975
"자꾸손이가서",-0.00521490732546941
"못먹겟네요",-0.00514854168101981
"샘토참숯닭갈비가",-0.0051365582260036
"해물의",-0.00511915182883177
